id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
238204,Spacious SF Getaway Near The Ocean,1248132,"Jennifer, Maria , Andrew",,Parkside,37.74174,-122.50435,Entire home/apt,135,3,210,2020-01-22,2.07,1,313
241235,Dorm Bed In Friendly Hostel Community #4,329072,Darren & Friends,,Financial District,37.79271,-122.40383,Shared room,45,1,325,2019-12-27,3.21,20,83
242008,One Bedroom SoMa apartment,1270330,Jake,,South of Market,37.77499,-122.40635,Entire home/apt,160,3,65,2020-01-03,0.78,1,46
244361,North Beach Chinatown Apartment,817292,Rick,,Chinatown,37.79532,-122.40863,Entire home/apt,135,30,72,2019-12-21,0.71,2,158
245339,1 Bedroom near Ballet Symphony,1257432,San Francisco Life,,Downtown/Civic Center,37.78304,-122.41942,Entire home/apt,141,30,8,2018-09-16,0.11,25,316
252867,Potrero Hill Condo with View of Bay,1327890,Susi & Matt,,Potrero Hill,37.75889,-122.39539,Entire home/apt,280,6,24,2019-12-31,0.24,1,106
256148,Spacious Quiet Rm w/Private Ensuite Bath in Castro,1239523,Chris,,Castro/Upper Market,37.76188,-122.44215,Private room,139,1,612,2020-02-07,6.10,1,85
256176,Private entrance bd/bath by GG Park,976125,Eva,,Inner Richmond,37.77579,-122.45504,Private room,100,2,320,2020-01-18,3.19,1,312
258873,Stay in the heart of North Beach!,1360620,Debbie,,North Beach,37.80134,-122.40714,Private room,115,2,388,2020-01-31,4.30,2,266
259621,Dorm Bed In Friendly Hostel Community #6,329072,Darren & Friends,,Financial District,37.7947,-122.40374,Shared room,45,1,241,2020-01-22,2.41,20,86
259622,Dorm Bed In Friendly Hostel Community #5,329072,Darren & Friends,,Financial District,37.79441,-122.40473,Shared room,45,1,219,2019-12-27,2.25,20,80
259919,Golden Gate Park 1BR,38836,Bernat,,Inner Sunset,37.7647,-122.45368,Entire home/apt,114,30,13,2016-11-20,0.13,37,41
261358,"Condo near Hayes Valley, Rooftop Deck, Parking",1257432,San Francisco Life,,Downtown/Civic Center,37.78322,-122.42025,Entire home/apt,138,30,1,2011-11-23,0.01,25,324
269371,Delux Digs by Buena Vista Park,838614,Matthew,,Castro/Upper Market,37.76294,-122.43974,Private room,115,2,190,2020-01-17,1.90,1,364
269463,Elegant Victorian Flat in Haight,1244308,Lawrence,,Haight Ashbury,37.76711,-122.45151,Entire home/apt,250,2,125,2020-01-07,1.25,1,8
271602,Luxury Condo Downtown/ SoMa,1421296,Richard,,South of Market,37.77899,-122.40506,Entire home/apt,133,30,103,2019-12-24,1.04,1,179
271647,SURF Ocean Beach + Golden Gate Park,1421509,Matthew,,Outer Sunset,37.75553,-122.50707,Shared room,35,30,134,2016-09-24,1.49,2,0
273530,"Sunny Potrero Townhouse ""Nest""",99128,Cathryn,,Potrero Hill,37.75612,-122.39967,Entire home/apt,325,4,33,2019-04-27,0.44,2,10
274334,Newly remodeled clean/private bath,1434669,Ashli,,Outer Sunset,37.75346,-122.50358,Private room,89,3,87,2020-01-25,0.88,1,67
276072,Bright rm/Mission (w/pinball),738203,Gene X,,Mission,37.76833,-122.42592,Private room,97,2,56,2019-12-30,0.61,1,11
277339,Comfortable and tranquil SF escape,1448282,"Natalie, Paige, Tennyson And Hannah",,Outer Mission,37.72681,-122.43419,Entire home/apt,110,3,364,2020-01-18,3.70,1,118
279184,"Sunny 3 BR home in the Mission, great location",1456262,Justin,,Mission,37.7529,-122.41553,Entire home/apt,525,4,13,2019-07-03,0.13,2,60
280549,Bungalow Rooms with Great Views,1454829,Luise,,West of Twin Peaks,37.73773,-122.44956,Private room,250,1,35,2018-09-23,0.44,1,361
280673,Art & Sun Lovers abode in MISSION,1463652,Shane In SF,,Bernal Heights,37.74615,-122.42385,Private room,57,30,95,2020-02-01,0.96,1,144
284117,"Cozy, Charming Cottage nestled in a Quiet Garden",1479905,Samantha,,Noe Valley,37.74334,-122.42932,Entire home/apt,140,30,210,2019-10-20,2.17,2,177
284766,Brick and Timber Loft  - Cow Hollow/Marina,607958,Michelle,,Marina,37.79921,-122.43191,Entire home/apt,300,3,25,2019-11-23,0.85,1,5
285499,Castro States Street View Penthouse,1479964,James,,Castro/Upper Market,37.76288,-122.43815,Entire home/apt,210,30,3,2019-09-14,0.05,25,0
286311,Spacious Corona Heights flat with views,400480,Evelyn,,Castro/Upper Market,37.76275,-122.44252,Entire home/apt,475,4,17,2019-12-01,0.37,2,5
288213,Stylish Potrero Garden Flat for Two,1498483,Jared & Katherine,,Potrero Hill,37.75971,-122.38833,Entire home/apt,190,2,189,2020-01-21,1.94,1,243
292723,Mission Outr PvtBDRmD3 + MiniFridge,305973,Maria,,Excelsior,37.73096,-122.42378,Private room,45,30,18,2017-08-05,0.18,14,310
295240,Garden Apartment Oasis with Lush Greenery and a Hot Tub,1525192,Kristoffer,,Castro/Upper Market,37.76267,-122.43919,Entire home/apt,299,2,170,2020-01-18,1.74,1,200
295565,SF BedRM 4,305973,Maria,,Excelsior,37.7303,-122.42464,Private room,30,30,13,2019-12-13,0.13,14,364
307837,"Lovely, garden studio apartment",1583952,Ellen,,Noe Valley,37.75131,-122.437,Entire home/apt,159,7,62,2019-10-27,0.66,1,197
308885,North Beach Best Location and View,1588855,Arbe,,North Beach,37.79954,-122.40679,Entire home/apt,98,30,110,2019-08-16,1.21,2,333
314248,Pacific Heights 3 bedroom home,1614566,Sarah,,Pacific Heights,37.79026,-122.4364,Entire home/apt,325,7,42,2019-07-28,0.55,1,0
314368,2BR North Beach - Perfect for Business or Leisure,1229762,Jason,,North Beach,37.80345,-122.40798,Entire home/apt,600,1,42,2020-01-24,2.01,2,168
317078,Alamo Square 1 bedroom Apt. F1B,374909,Eric,,Western Addition,37.77612,-122.43292,Entire home/apt,100,30,15,2019-08-21,0.16,13,261
317121,Small but practical studio in SF,374909,Eric,,Haight Ashbury,37.76641,-122.44667,Entire home/apt,90,30,27,2019-07-31,0.28,13,0
323635,Sleep in  HappyBudha Retreat Room,812808,Mukt,,Excelsior,37.72606,-122.43232,Private room,48,2,78,2020-02-07,0.82,2,324
325478,Spacious & artsy 2br Dolores Park flat,1579337,Markus,,Mission,37.76065,-122.42414,Entire home/apt,327,3,126,2020-01-06,1.30,1,0
326650,Lovely beautiful Apt Pac Fillmore,1670339,Je,,Western Addition,37.78633,-122.43217,Entire home/apt,139,30,34,2015-08-07,0.36,2,286
329020,"The Clock Tower, circa 1907.",326840,Jorge,,South of Market,37.78278,-122.39337,Entire home/apt,250,30,6,2017-10-05,0.06,1,0
330535,Victorian Flat amongst the Trees.,625762,Ryan And Lindsea,,Haight Ashbury,37.76892,-122.44615,Entire home/apt,189,30,111,2018-04-22,1.15,2,275
330736,Luxury Condo w/ Views & Whole Foods,729748,Patriz,,Mission,37.76592,-122.40628,Entire home/apt,298,3,76,2020-01-31,0.78,1,299
334339,Castro Cottage: Room & Private Bath,879042,Bruce,,Castro/Upper Market,37.76295,-122.44259,Private room,99,3,192,2020-02-08,2.10,1,71
334886,"Marina Designer Showplace  ""ELEGANT  BEDROOM""",1700823,Jennifer,,Marina,37.80432,-122.44601,Private room,165,10,127,2019-02-04,1.32,5,365
338849,Best area Bright LARGE Beautiful,1670339,Je,,Western Addition,37.78525,-122.43051,Private room,99,30,3,2014-10-16,0.04,2,286
342420,Large Victorian House in Castro,1737796,Elizabeth,,Castro/Upper Market,37.76052,-122.42939,Entire home/apt,649,4,19,2019-08-20,0.32,1,34
344621,Charming Bungalow on the Sunnyside,305675,Patricia,,Outer Mission,37.72836,-122.44797,Private room,95,1,40,2020-01-16,0.43,1,294
348580,Lovely view condo near BART/Mission,197515,Mark,,Bernal Heights,37.74271,-122.41955,Entire home/apt,160,3,35,2020-01-02,0.37,1,0
348714,Elegant Queen Ann Victorian,78610,George,,Haight Ashbury,37.77307,-122.44293,Entire home/apt,190,3,367,2020-01-11,3.85,1,152
350391,Spectacular View Penthouse • Private Ensuite Bath,1781314,James,,Noe Valley,37.74603,-122.43715,Private room,195,2,152,2019-11-22,1.57,2,5
350479,BEDROOM (rear),1776403,Ken,,Mission,37.75711,-122.40963,Private room,58,30,40,2019-05-25,0.44,4,245
351881,Castro Classic Victorian w/ Views,1781821,Katie And Chris,,Castro/Upper Market,37.76174,-122.44339,Private room,125,2,387,2020-02-03,4.01,2,352
351950,MissionOutr PvtBR w/ TwinBed+Fridge,305973,Maria,,Excelsior,37.72965,-122.42539,Private room,35,30,20,2019-03-09,0.21,14,347
351978,Mission Outr BedRmD1+Fridge+Patio,305973,Maria,,Excelsior,37.73019,-122.42317,Private room,45,30,27,2019-12-15,0.28,14,317
353292,"Mid-Century Modern Flat, Central Locale",1789683,Tim,,Western Addition,37.77093,-122.42823,Private room,90,4,19,2020-01-15,0.20,1,303
361230,Location! Stylish home! Must See!,1129902,Meirav,,Castro/Upper Market,37.76079,-122.43447,Entire home/apt,270,30,175,2017-01-04,1.84,1,3
364023,"Beautiful, spacious, modern apt with great views",1789039,Ashleigh,,Excelsior,37.72636,-122.43342,Private room,85,30,0,,,1,90
364397,Garden Lovers @Heart of the Castro,1841207,Geoff,,Castro/Upper Market,37.7586,-122.43332,Private room,95,2,120,2020-01-29,1.29,5,281
366541,Luxury Apartment in SOMA Sleeps 4,1775769,Qian,,Financial District,37.79178,-122.39502,Entire home/apt,500,30,1,2018-06-05,0.05,1,365
371378,Ocean View.  GG Park.   Free! ,1870442,Elliott,,Seacliff,37.78073,-122.5055,Entire home/apt,10,1,0,,,1,41
374997,Castro View Whole Top flr Apartment,1781821,Katie And Chris,,Castro/Upper Market,37.76055,-122.44221,Entire home/apt,549,3,42,2020-01-16,0.49,2,169
375168,Studio in hip Alamo Square/NOPA,170323,Owen,,Western Addition,37.77699,-122.43656,Entire home/apt,150,30,28,2012-10-20,0.29,1,365
377569,Cozy room in the Mission,1897399,Alessandra,,Mission,37.75131,-122.40795,Private room,70,3,115,2020-01-18,1.22,1,192
379255,Beautiful 4-bdrm in San Francisco,1904628,Clare,,Haight Ashbury,37.76588,-122.44281,Entire home/apt,672,5,15,2020-01-17,0.16,1,67
379349,Best location in San Francisco,1901233,Miriam,,Haight Ashbury,37.76648,-122.44542,Entire home/apt,130,3,287,2020-02-03,3.08,1,242
379418,3Br/2Bath Mid century home in Bernal Heights,510040,Sandrine,,Bernal Heights,37.74587,-122.41626,Entire home/apt,390,4,13,2019-08-21,0.14,1,0
381217,Stylish Spacious Bernal Dwelling,672097,Christopher Scott,,Bernal Heights,37.74498,-122.41927,Private room,102,3,184,2020-01-18,1.94,3,225
392543,Serene 1 Bedroom Garden Unit in Sunny Potrero,1963037,Robert,,Potrero Hill,37.76196,-122.39411,Entire home/apt,250,4,126,2020-01-17,1.44,2,349
394575,Grand and Cozy 1920's SF Studio,1190192,Mike & Nic,,Bernal Heights,37.74248,-122.41069,Entire home/apt,149,6,395,2020-01-24,4.16,1,246
400433,"Stylish Mission Condo, steps to Dolores Park",1583699,Tracy,,Mission,37.76016,-122.42265,Entire home/apt,355,2,33,2019-12-27,0.40,1,77
408471,Amazing modern views house in SF,530786,Shevi,,Castro/Upper Market,37.75666,-122.43607,Entire home/apt,700,2,35,2020-01-01,0.38,1,314
409549,Bernal Village Small Town San Fran,684131,Mary,,Bernal Heights,37.74002,-122.41813,Entire home/apt,169,3,86,2020-01-30,0.93,3,102
413663,Luxury PanoView NoeValley Penthouse,1371146,Alex,,Noe Valley,37.74987,-122.44027,Entire home/apt,189,30,130,2020-02-11,1.56,1,0
415498,Prime Location - Studio Apartment,216682,Jay,,Pacific Heights,37.79363,-122.42493,Entire home/apt,130,30,22,2019-12-03,0.23,9,365
420160,LOVELY BEDROOM IN SUNNY POTRERO HILL,2089429,Serena,,Mission,37.76318,-122.40708,Private room,99,4,151,2020-01-31,1.61,2,74
423063,"Modern, comfy home in NOPA/Haight!",2103856,Ariel,,Western Addition,37.77044,-122.43599,Entire home/apt,289,3,104,2020-01-18,1.11,1,356
423300,Garden Unit,1776403,Ken,,Mission,37.75635,-122.40996,Entire home/apt,119,30,22,2020-01-13,0.24,4,291
424846,Luxury Bed & Bath with private Living Room,2112291,Martha,,Inner Richmond,37.78377,-122.47522,Private room,132,2,226,2020-01-15,3.42,1,323
430692,Sunny Room w/ Private Washroom,2001297,Urs Leonhardt,,Mission,37.75906,-122.40761,Private room,80,31,13,2019-05-22,0.27,9,226
431632,"Private, cozy studio near nature",2146065,Lindsay And Brian,,Outer Richmond,37.78135,-122.48266,Entire home/apt,140,3,223,2019-12-15,2.36,2,308
431862,Penthouse Studio w Rooftop Deck!,1257432,San Francisco Life,,Downtown/Civic Center,37.78321,-122.41969,Entire home/apt,124,30,10,2020-01-26,0.14,25,201
435389,Shelli's Student Home4(1 Month Min),576273,Shelli,,Chinatown,37.79418,-122.40582,Shared room,30,30,10,2019-11-29,0.11,3,207
435390,Shelli's Student Home3(1 Month Min),576273,Shelli,,Chinatown,37.79455,-122.406,Shared room,30,30,9,2019-08-24,0.12,3,267
435391,Shelli's Student Home2(1 Month Min),576273,Shelli,,Chinatown,37.79478,-122.40592,Shared room,30,30,7,2019-11-16,0.08,3,365
437385,Restful Room in a Condo with a Wood Fire,2172763,Melanie,,Outer Richmond,37.77884,-122.50535,Private room,123,2,283,2020-01-15,3.01,1,238
438940,Classic Room @ Heart of The Castro,1841207,Geoff,,Castro/Upper Market,37.76003,-122.4357,Private room,116,2,67,2020-01-04,0.72,5,272
438967,Cool Blue @ The Heart of The Castro,1841207,Geoff,,Castro/Upper Market,37.75941,-122.43363,Private room,109,1,28,2019-09-07,0.30,5,0
439703,4BR Classic Edwardian Top Floor 10 Min to Moscone,1841207,Geoff,,Castro/Upper Market,37.75978,-122.4351,Entire home/apt,350,1,29,2019-12-01,0.31,5,0
442349,Right in the middle living,2198022,Judith,,Western Addition,37.7748,-122.42711,Entire home/apt,250,30,19,2018-09-30,0.21,1,0
442397,OceanBeach2br2BathFreeParking!,2198311,Marianne,,Outer Sunset,37.75925,-122.50893,Entire home/apt,324,4,128,2020-01-17,1.36,1,25
444675,"Lux Furnished, Historic Home. Bay Views, Huge Yard",2206832,Athena,,Glen Park,37.74054,-122.43121,Entire home/apt,190,30,8,2019-07-20,0.09,2,266
450992,Charming Apt in the middle of SF F1,374909,Eric,,Western Addition,37.77407,-122.4331,Entire home/apt,110,30,22,2020-01-04,0.24,13,319
455783,Live Where the City meets the Sea,1421509,Matthew,,Outer Sunset,37.75385,-122.50806,Private room,57,30,97,2016-12-01,1.70,2,3
457862,Comfy home in central location!,2276059,Holly & Kris,,Western Addition,37.78101,-122.44083,Entire home/apt,425,3,42,2019-07-05,0.46,1,44
457986,"2BR, 2BA w/parking in San Francisco",2276990,Team Ritger,,Excelsior,37.72594,-122.43327,Entire home/apt,225,6,12,2018-08-13,0.15,1,58
459806,Cozy 1BR near Golden Gate Park available monthly,2286112,Joe,,Haight Ashbury,37.76457,-122.45054,Entire home/apt,100,30,61,2018-03-30,0.65,1,343
459990,Russian Hill Studio,1479964,James,,Russian Hill,37.80041,-122.41569,Hotel room,148,30,3,2017-08-14,0.03,25,89
465723,Charming suite in West Portal area,305557,Sheila,,Parkside,37.73853,-122.47166,Entire home/apt,160,2,441,2020-01-25,4.70,1,241
467507,Gorgeous Bernal Heights Studio Apartment,2320888,Jennifer,,Bernal Heights,37.74687,-122.40964,Entire home/apt,145,3,209,2020-02-09,2.22,1,257
468490,Penthouse Panoramic View Home with Decks,285168,Bill,,Russian Hill,37.80139,-122.41534,Entire home/apt,499,1,31,2019-11-16,0.41,4,340
468751,"2 bedroom garden flat, heart of SF",2326926,Terrance,,Mission,37.76717,-122.42419,Entire home/apt,280,3,26,2019-07-17,0.28,1,0
470686,Private bath/Queen bdrm/Super Location,2335495,Hao,,Mission,37.76731,-122.42542,Private room,125,1,267,2020-02-09,2.86,1,29
472901,Excellent Peaceful Studio Condo,1793063,Jin,,South of Market,37.77297,-122.40301,Entire home/apt,170,31,219,2020-01-03,2.33,1,361
474001,Monthly Shared Home for Students 6,329072,Darren & Friends,,Chinatown,37.79472,-122.40519,Shared room,30,30,1,2013-12-24,0.01,20,280
474107,Three cozy rooms in an SF Edwardian home!,2318089,Inés,,Excelsior,37.72376,-122.42926,Private room,90,2,79,2019-12-12,2.54,1,178
479072,Lovely garden studio in the Castro,210275,Viola,,Castro/Upper Market,37.75756,-122.4364,Entire home/apt,109,1,302,2020-02-08,3.21,1,4
479415,Sunny Home in Prime Bernal Heights,350839,Amy,,Bernal Heights,37.73962,-122.41484,Entire home/apt,230,3,22,2019-08-18,0.26,1,0
482592,Grand 1880's Victorian in San Fran,2389112,Victor,,Glen Park,37.73429,-122.43491,Entire home/apt,600,2,108,2019-11-09,1.18,2,354
485286,Adorable Bernal Heights Apartment,2402202,Benjamin,,Bernal Heights,37.73895,-122.41274,Entire home/apt,195,2,60,2020-01-27,0.64,1,0
487019,Big Bright 3 br/2ba in Potrero Hill,2410550,Cecile,,Potrero Hill,37.756,-122.40022,Entire home/apt,205,4,23,2019-07-17,0.25,1,150
487499,Mission District - Perfect Location,1682183,Daniel,,Mission,37.76099,-122.42183,Entire home/apt,125,30,184,2019-12-17,1.99,1,241
488297,"3BR SF View Apt, separate entrance all to yourself",1261971,Craig,,Noe Valley,37.75613,-122.44066,Private room,499,3,254,2020-01-20,2.72,1,120
491867,Central San Francisco Urban Dream,969518,Sona,,Western Addition,37.77296,-122.43497,Entire home/apt,375,3,37,2020-01-20,0.41,2,0
491874,Central San Francisco Dream,969518,Sona,,Western Addition,37.77144,-122.4347,Private room,130,3,100,2020-01-16,1.07,2,89
493889,Spacious 1brm w/ breathtaking view,2439917,Germaine,,Outer Mission,37.72872,-122.4406,Entire home/apt,225,4,64,2020-01-16,0.69,1,342
494111,Comfortable space of your own in SF,252927,Vivian,,Outer Richmond,37.77985,-122.48478,Entire home/apt,130,3,159,2020-01-26,1.74,2,263
496226,"Large, open flat in sunny Potrero",2451096,Pam & Albie,,Potrero Hill,37.76197,-122.40365,Entire home/apt,170,30,128,2019-11-22,1.38,2,322
496246,2-level upper flat in sunny Potrero,2451096,Pam & Albie,,Mission,37.76348,-122.40546,Entire home/apt,300,30,17,2016-01-01,0.18,2,354
499096,Charming Garden Studio Dolores Park,2463273,Ingrid,,Mission,37.75853,-122.42387,Entire home/apt,110,3,216,2020-01-06,2.37,2,65
501770,Contemporary Home with Mid-Century Modern Design,2475480,Arthur,,Haight Ashbury,37.77166,-122.43826,Entire home/apt,220,30,103,2018-10-01,1.11,4,286
503362,"Million Dollar Penthouse, Remodeled",2475480,Arthur,,Haight Ashbury,37.77244,-122.43789,Entire home/apt,350,30,115,2018-07-07,1.24,4,72
504146,★ Iconic Marina Waterfront ★ Walk/Bike Score 94+,2486135,Laura,,Marina,37.80594,-122.43783,Entire home/apt,289,2,83,2020-01-15,0.92,2,198
505530,Bernal Hill Farm House -with views,698337,Emily,,Bayview,37.74312,-122.40647,Entire home/apt,275,30,6,2019-10-29,0.07,2,53
505763,Million Dollar View Stunning Modern,1727387,Ruslan,,Twin Peaks,37.75081,-122.44524,Entire home/apt,200,365,8,2012-07-03,0.09,1,365
515260,Beautiful Noe Valley Edwardian flat,2537525,Janice,,Noe Valley,37.74395,-122.43253,Entire home/apt,260,3,18,2019-08-23,0.23,1,0
515430,Detached Noe Valley Cottage in  San Francisco,2538784,Christa,,Noe Valley,37.74441,-122.42826,Entire home/apt,131,30,253,2018-03-23,2.73,1,349
516836,"Potrero Paradise: Lux, Hot Tub, Balcony w Views!",2544752,Fran,,Potrero Hill,37.75933,-122.40367,Private room,135,3,318,2020-02-07,3.43,4,120
517803,Buena Vista Bungalow,2549630,Lewis,,Castro/Upper Market,37.76794,-122.43906,Entire home/apt,550,5,8,2019-08-10,0.09,1,1
519796,Lrg Sunny Flat/1 Blk fr Lombard St,2019559,Suzette,,Russian Hill,37.80299,-122.42447,Entire home/apt,126,31,79,2018-12-08,0.85,1,333
522089,Mission Dolores Home in Prime Area,2567585,Lauren & Ron,,Mission,37.75981,-122.42447,Entire home/apt,495,3,48,2019-11-29,0.52,1,25
522273,Amazing Private Room w/View in Beautiful SF Flat,2568946,Kymberli,,Bayview,37.73821,-122.39146,Private room,70,30,11,2019-08-16,0.33,1,88
527226,Master bedroom in Victorian home,2584879,Bernadette,,Excelsior,37.72509,-122.43309,Private room,95,1,33,2019-12-06,0.35,1,354
530857,"Sunny, quiet private room with parking",2607120,Gregory,,Excelsior,37.71725,-122.43562,Private room,112,2,19,2020-02-05,0.90,1,223
531151,Sunny 4-Bedroom Family Home Central SF Location,2608908,Jennifer,,Bernal Heights,37.73496,-122.41656,Entire home/apt,449,4,19,2019-12-01,0.28,1,6
533193,Mission Outr CozyBedrm2 + MinFridge,305973,Maria,,Excelsior,37.72988,-122.42673,Private room,43,30,15,2017-06-01,0.17,14,257
533627,Potrero Paradise with Stunning Views and Hot Tub,2544752,Fran,,Potrero Hill,37.76132,-122.40421,Entire home/apt,650,4,31,2020-01-16,0.34,4,100
545585,PENTHOUSE in PERFECT LOCATION w/VIEWS,2682061,Jose,,Nob Hill,37.79709,-122.41033,Private room,140,30,89,2019-12-07,1.13,4,346
545685,"Garden Suite by Golden Gate Park, Private Bathrm",2676602,Su,,Outer Richmond,37.77619,-122.48231,Entire home/apt,79,1,801,2020-02-03,8.63,2,32
548232,PERFECT LOCATION CONDO!  Clean & spacious,2694941,Jd,,Marina,37.79817,-122.44169,Entire home/apt,1195,4,30,2020-01-15,0.33,2,282
